  40      2784    16.77 MB/sec  execute  31 sec  latency 19693.993 ms
  40      2784    16.24 MB/sec  execute  32 sec  latency 20694.226 ms
  40      2784    15.75 MB/sec  execute  33 sec  latency 21694.339 ms
  40      2784    15.29 MB/sec  execute  34 sec  latency 22694.577 ms
  40      2784    14.85 MB/sec  execute  35 sec  latency 23694.834 ms
  40      2784    14.44 MB/sec  execute  36 sec  latency 24695.081 ms
  40      2784    14.05 MB/sec  execute  37 sec  latency 25695.229 ms
  40      2952    14.88 MB/sec  execute  38 sec  latency 26361.508 ms
  40      3171    15.80 MB/sec  execute  39 sec  latency 154.050 ms
  40      3410    17.30 MB/sec  execute  40 sec  latency 217.745 ms
  40      3659    19.40 MB/sec  execute  41 sec  latency 116.811 ms
  40      3846    19.87 MB/sec  execute  42 sec  latency 128.297 ms
  40      4400    20.15 MB/sec  execute  43 sec  latency 96.846 ms
  40      4605    20.43 MB/sec  execute  44 sec  latency 99.608 ms
  40      4740    20.66 MB/sec  execute  45 sec  latency 103.303 ms
  40      4980    21.97 MB/sec  execute  46 sec  latency 82.683 ms
  40      5211    22.41 MB/sec  execute  47 sec  latency 77.173 ms
  40      5472    22.15 MB/sec  execute  48 sec  latency 65.151 ms
  40      5710    22.16 MB/sec  execute  49 sec  latency 92.752 ms
  40      5870    22.16 MB/sec  execute  50 sec  latency 141.445 ms
  40      5991    22.28 MB/sec  execute  51 sec  latency 148.069 ms
  40      6215    23.34 MB/sec  execute  52 sec  latency 115.637 ms
  40      6532    25.25 MB/sec  execute  53 sec  latency 251.032 ms
  40      6748    25.64 MB/sec  execute  54 sec  latency 169.812 ms
  40      6991    26.69 MB/sec  execute  55 sec  latency 219.761 ms
  40      7200    27.82 MB/sec  execute  56 sec  latency 127.229 ms
  40      7444    28.09 MB/sec  execute  57 sec  latency 96.578 ms
  40      7981    28.27 MB/sec  execute  58 sec  latency 51.185 ms
  40      8176    28.32 MB/sec  execute  59 sec  latency 99.064 ms
  40  cleanup  60 sec
   0  cleanup  60 sec

 Operation      Count    AvgLat    MaxLat
 ----------------------------------------
 NTCreateX      52894     6.094   129.776
 Close          39471     7.890   303.579
 Rename          2372    27.859   123.666
 Unlink         10459     8.383    75.117
 Qpathinfo      47978     2.133   106.303
 Qfileinfo       8722    23.382   143.592
 Qfsinfo         9253     1.752    69.892
 Sfileinfo       5047    14.071    76.720
 Find           18635     3.294   110.911
 WriteX         28810     0.019     0.146
 ReadX          82476     0.122    46.269
 LockX            160  6564.508 26361.500
 UnlockX          160     1.080    23.108
 Flush           4400    22.140   141.440

Throughput 28.3204 MB/sec (sync dirs)  40 clients  40 procs  max_latency=26361.508 ms
