  40      4314    19.77 MB/sec  execute  44 sec  latency 50.014 ms
  40      4501    19.95 MB/sec  execute  45 sec  latency 67.781 ms
  40      4664    20.22 MB/sec  execute  46 sec  latency 80.305 ms
  40      4834    20.74 MB/sec  execute  47 sec  latency 98.274 ms
  40      5047    21.90 MB/sec  execute  48 sec  latency 66.689 ms
  40      5256    21.77 MB/sec  execute  49 sec  latency 65.506 ms
  40      5493    21.51 MB/sec  execute  50 sec  latency 87.020 ms
  40      5704    21.48 MB/sec  execute  51 sec  latency 83.322 ms
  40      5869    21.48 MB/sec  execute  52 sec  latency 97.522 ms
  40      5994    21.64 MB/sec  execute  53 sec  latency 104.265 ms
  40      6185    22.47 MB/sec  execute  54 sec  latency 62.001 ms
  40      6471    24.09 MB/sec  execute  55 sec  latency 74.372 ms
  40      6703    24.79 MB/sec  execute  56 sec  latency 92.205 ms
  40      6948    25.67 MB/sec  execute  57 sec  latency 94.408 ms
  40      7125    26.56 MB/sec  execute  58 sec  latency 96.247 ms
  40      7332    27.12 MB/sec  execute  59 sec  latency 62.434 ms
  40  cleanup  60 sec
   0  cleanup  60 sec

 Operation      Count    AvgLat    MaxLat
 ----------------------------------------
 NTCreateX      49501     6.378   170.278
 Close          36419     7.494   264.439
 Rename          2097    28.415   104.259
 Unlink          9805    17.509   123.626
 Qpathinfo      45336     2.355    98.715
 Qfileinfo       8257    19.584   117.734
 Qfsinfo         8365     2.119    76.831
 Sfileinfo       4093    22.290   112.786
 Find           17303     3.622   109.778
 WriteX         26362     0.019     0.137
 ReadX          77621     0.108    69.908
 LockX            160  6559.469 26340.318
 UnlockX          160     1.105    26.918
 Flush           3594    22.957   118.895

Throughput 27.1193 MB/sec (sync dirs)  40 clients  40 procs  max_latency=26340.325 ms
