  40      3741    16.32 MB/sec  execute  32 sec  latency 135.630 ms
  40      4287    16.95 MB/sec  execute  33 sec  latency 42.821 ms
  40      4523    17.35 MB/sec  execute  34 sec  latency 53.123 ms
  40      4703    17.97 MB/sec  execute  35 sec  latency 95.449 ms
  40      5066    20.91 MB/sec  execute  36 sec  latency 70.679 ms
  40      5533    20.80 MB/sec  execute  37 sec  latency 42.568 ms
  40      5795    21.00 MB/sec  execute  38 sec  latency 75.143 ms
  40      5960    21.30 MB/sec  execute  39 sec  latency 72.895 ms
  40      6290    23.79 MB/sec  execute  40 sec  latency 57.607 ms
  40      6710    26.46 MB/sec  execute  41 sec  latency 93.194 ms
  40      6963    27.73 MB/sec  execute  42 sec  latency 92.626 ms
  40      7286    29.80 MB/sec  execute  43 sec  latency 84.481 ms
  40      7800    30.05 MB/sec  execute  44 sec  latency 49.670 ms
  40      8019    29.94 MB/sec  execute  45 sec  latency 51.539 ms
  40      8193    30.02 MB/sec  execute  46 sec  latency 77.319 ms
  40      8489    31.28 MB/sec  execute  47 sec  latency 75.948 ms
  40      8805    31.74 MB/sec  execute  48 sec  latency 40.859 ms
  40      9151    31.38 MB/sec  execute  49 sec  latency 52.903 ms
  40      9352    31.28 MB/sec  execute  50 sec  latency 114.680 ms
  40      9550    31.52 MB/sec  execute  51 sec  latency 72.227 ms
  40      9923    33.74 MB/sec  execute  52 sec  latency 48.047 ms
  40     10326    35.10 MB/sec  execute  53 sec  latency 83.008 ms
  40     10567    36.04 MB/sec  execute  54 sec  latency 82.561 ms
  40     10886    37.43 MB/sec  execute  55 sec  latency 65.510 ms
  40     11382    37.32 MB/sec  execute  56 sec  latency 89.561 ms
  40     11590    37.18 MB/sec  execute  57 sec  latency 52.716 ms
  40     11765    37.13 MB/sec  execute  58 sec  latency 92.948 ms
  40     12029    37.76 MB/sec  execute  59 sec  latency 84.256 ms
  40  cleanup  60 sec
   0  cleanup  60 sec

 Operation      Count    AvgLat    MaxLat
 ----------------------------------------
 NTCreateX      72272     4.433   185.931
 Close          52982     5.480   114.980
 Rename          3100    19.010   178.702
 Unlink         14818    10.152   106.693
 Qpathinfo      66411     1.889   169.000
 Qfileinfo      11444    12.837   125.426
 Qfsinfo        12240     1.274    72.506
 Sfileinfo       6000    13.655    83.911
 Find           25542     2.316    76.609
 WriteX         35991     0.020     0.185
 ReadX         114612     0.052    36.001
 LockX            240  4373.608 26374.954
 UnlockX          240     1.176    22.072
 Flush           5103    18.502   106.152

Throughput 37.7633 MB/sec (sync dirs)  40 clients  40 procs  max_latency=26374.958 ms
